Timestamp,Email,Feeling,Activity,Reason,,,,
2020/04/13 8:09:30 PM AST,0.06500110804942982,Good,"i1: Consuming art (e.g. movie, museum)",I want to,,,,
2020/04/13 8:14:20 PM AST,0.9315112778021273,Good,"i8: Rest (e.g. rolling in bed, waiting)",I want to,,,,
2020/04/13 8:15:30 PM AST,0.6921431327071405,Good,"i5: Fun (e.g. drinking, games)",I want to and have to,,,,
2020/04/13 8:15:36 PM AST,0.20551658837992548,Ok,"b5: Intellectual (e.g. writing, coding)",I have to,,,,
2020/04/13 8:15:40 PM AST,0.0238458008328416,Good,"i1: Consuming art (e.g. movie, museum)",I want to,,,,
2020/04/13 8:15:45 PM AST,0.1583765229931997,Ok,"b6: Logistical (e.g. planning, commuting, errands)",I have to,,,,
2020/04/13 8:17:23 PM AST,0.39552833564598533,Ok,"i6: Learning (e.g. reading, researching, attending lecture)",I have to,,,,
2020/04/13 8:22:26 PM AST,0.9122218975863504,Good,b4: Creative (e.g. painting),I want to,,,,
2020/04/13 8:22:38 PM AST,0.9122218975863504,Good,"i5: Fun (e.g. drinking, games)",I want to,,,,
2020/04/13 8:32:13 PM AST,0.6077757820620561,Ok,"i1: Consuming art (e.g. movie, museum)",I want to,,,,
2020/04/13 8:37:33 PM AST,0.34234062536783805,Amazing,i3: Eating and drinking,I want to and have to,,,,
2020/04/13 8:41:35 PM AST,0.8245196888154044,Good,"b5: Intellectual (e.g. writing, coding)",I have to,,,,
2020/04/13 9:00:06 PM AST,0.3304710148400801,Ok,"b7: Manual work (e.g., housework)",I have to,,,,
2020/04/13 9:00:21 PM AST,0.6921431327071405,Good,"i5: Fun (e.g. drinking, games)",I want to,,,,
2020/04/13 9:00:22 PM AST,0.9315112778021273,Good,i4: Exercise,I want to,,,,
2020/04/13 9:00:24 PM AST,0.817253941758365,Good,"b7: Manual work (e.g., housework)",I want to and have to,,,,
2020/04/13 9:00:41 PM AST,0.4200332733443054,Ok,"i2: Exploratory (e.g. internet search, fb)",I want to and have to,,,,
2020/04/13 9:03:03 PM AST,0.952456733585949,Bad,"b5: Intellectual (e.g. writing, coding)",I have to,,,,
2020/04/13 9:04:43 PM AST,0.9398480699563431,Good,i3: Eating and drinking,I want to and have to,,,,
2020/04/13 9:05:02 PM AST,0.9398480699563431,Good,"i1: Consuming art (e.g. movie, museum)",I want to,,,,
2020/04/13 9:07:16 PM AST,0.8671875926757441,Bad,"i2: Exploratory (e.g. internet search, fb)",of something else; I neither want to nor have to,,,,
2020/04/13 9:15:19 PM AST,0.6921431327071405,Good,"i5: Fun (e.g. drinking, games)",I want to,,,,
2020/04/13 9:15:54 PM AST,0.9496185852154196,Good,i3: Eating and drinking,I want to,,,,
2020/04/13 9:16:01 PM AST,0.0238458008328416,Good,"i1: Consuming art (e.g. movie, museum)",I want to,,,,
2020/04/13 9:24:56 PM AST,0.25839144275078507,Good,"b1: Communication - Virtual, Collaborative (e.g. emailing)",I have to,,,,
2020/04/13 9:30:36 PM AST,0.21253218986895905,Amazing,"b9: Socializing (e.g., partying, meal)",I want to and have to,,,,
2020/04/13 9:35:08 PM AST,0.3304710148400801,Good,i3: Eating and drinking,I want to and have to,,,,
2020/04/13 9:42:22 PM AST,0.06039711277921589,Ok,"i1: Consuming art (e.g. movie, museum)",I want to,,,,
2020/04/13 10:00:22 PM AST,0.06500110804942982,Good,"i1: Consuming art (e.g. movie, museum)",I want to,,,,
2020/04/13 10:00:37 PM AST,0.9315112778021273,Amazing,"i9: Self-care (e.g. grooming, pooping)",I want to,,,,
2020/04/13 10:02:07 PM AST,0.47062594179866724,Ok,"b3: Collaboration (e.g. meeting, appointment)",I have to,,,,
2020/04/13 10:07:51 PM AST,0.9398480699563431,Good,"i9: Self-care (e.g. grooming, pooping)",I want to and have to,,,,
2020/04/13 10:15:28 PM AST,0.20551658837992548,Amazing,b4: Creative (e.g. painting),I want to,,,,
2020/04/13 10:15:33 PM AST,0.8245196888154044,Bad,"b9: Socializing (e.g., partying, meal)",I want to,,,,
2020/04/13 10:16:41 PM AST,0.34234062536783805,Amazing,"b9: Socializing (e.g., partying, meal)",I want to,,,,
2020/04/13 10:18:02 PM AST,0.0238458008328416,Good,i3: Eating and drinking,I want to,,,,
2020/04/13 10:20:05 PM AST,0.1583765229931997,Good,"i8: Rest (e.g. rolling in bed, waiting)",I want to,,,,
2020/04/13 10:47:27 PM AST,0.1184321087970619,Ok,"b8: Romantic (e.g., date)",I want to,,,,
2020/04/13 11:00:25 PM AST,0.9398480699563431,Good,"i6: Learning (e.g. reading, researching, attending lecture)",I want to,,,,
2020/04/13 11:00:44 PM AST,0.9315112778021273,Good,"i1: Consuming art (e.g. movie, museum)",I want to,,,,
2020/04/13 11:15:29 PM AST,0.21253218986895905,Amazing,"b9: Socializing (e.g., partying, meal)",I want to,,,,
2020/04/13 11:15:49 PM AST,0.0238458008328416,Good,"i8: Rest (e.g. rolling in bed, waiting)",I want to,,,,
2020/04/13 11:16:16 PM AST,0.1184321087970619,Ok,i3: Eating and drinking,I want to and have to,,,,
2020/04/13 11:21:17 PM AST,0.3304710148400801,Bad,"i8: Rest (e.g. rolling in bed, waiting)",of something else; I neither want to nor have to,,,,
2020/04/13 11:22:54 PM AST,0.9683612893812937,Ok,"b3: Collaboration (e.g. meeting, appointment)",I have to,,,,
2020/04/13 11:30:48 PM AST,0.9683612893812937,Bad,"b3: Collaboration (e.g. meeting, appointment)",I have to,,,,
2020/04/13 11:37:43 PM AST,0.5247654334356148,Good,"b9: Socializing (e.g., partying, meal)",I want to,,,,
2020/04/13 11:57:33 PM AST,0.1184321087970619,Good,"b2: Communication - Virtual, Social (e.g. messaging)",I want to,,,,
2020/04/13 11:58:00 PM AST,0.25839144275078507,Bad,"b9: Socializing (e.g., partying, meal)",I want to,,,,
2020/04/14 12:00:41 AM AST,0.47062594179866724,Ok,"b3: Collaboration (e.g. meeting, appointment)",I have to,,,,
2020/04/14 12:00:46 AM AST,0.9398480699563431,Good,"i2: Exploratory (e.g. internet search, fb)",of something else; I neither want to nor have to,,,,
2020/04/14 12:08:51 AM AST,0.6077757820620561,Good,"b7: Manual work (e.g., housework)",I want to and have to,,,,
2020/04/14 12:12:31 AM AST,0.8446051534415681,Ok,"i2: Exploratory (e.g. internet search, fb)",I want to,,,,
2020/04/14 12:14:27 AM AST,0.34234062536783805,Amazing,"b9: Socializing (e.g., partying, meal)",I want to,,,,
2020/04/14 12:15:20 AM AST,0.34234062536783805,Amazing,"b9: Socializing (e.g., partying, meal)",I want to,,,,
2020/04/14 12:22:23 AM AST,0.6921431327071405,Awful,"b3: Collaboration (e.g. meeting, appointment)",I have to,,,,
